"inst_name,C,254",lat,lon,geoid,tractid,state,county
LAWRENCE TECHNOLOGICAL UNIVERSITY,42.472767,-83.250242,1400000US26125161600,26125161600,MI,Oakland County
UNIVERSITY OF MICHIGAN AT FLINT,43.017653,-83.68985,1400000US26049002800,26049002800,MI,Genesee County
SALISH KOOTENAI COLLEGE,47.605511,-114.118589,1400000US30047940400,30047940400,MT,Lake County
FISTULA SOLUTION CORPORATION,45.280397,-92.885386,1400000US27163070205,27163070205,MN,Washington County
"DERMAXON, LLC",46.807024,-114.050996,1400000US30063001304,30063001304,MT,Missoula County
"BIO TILLION, LLC",40.407275,-74.64665,1400000US34035054201,34035054201,NJ,Somerset County
"BLUEWILLOW BIOLOGICS, INC.",42.307858,-83.692772,1400000US26161402700,26161402700,MI,Washtenaw County
FOND DU LAC RESERVATION,46.714147,-92.515994,1400000US27017940000,27017940000,MN,Carlton County
"XEMED, LLC",43.139277,-70.927722,1400000US33017080204,33017080204,NH,Strafford County
INSIGHT SURGICAL TECHNOLOGIES INC.,43.826184,-72.119198,1400000US33009960900,33009960900,NH,Grafton County
APLOS MEDICAL INC,44.822808,-93.421373,1400000US27053026027,27053026027,MN,Hennepin County
UNIVERSITY OF OREGON,44.045509,-123.069741,1400000US41039003700,41039003700,OR,Lane County
STATE UNIVERSITY NEW YORK STONY BROOK,40.914561,-73.125169,1400000US36103158015,36103158015,NY,Suffolk County
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,40.790284,-73.946781,1400000US36061016600,36061016600,NY,New York County
ROCKEFELLER UNIVERSITY,40.763746,-73.955386,1400000US36061011600,36061011600,NY,New York County
STATE UNIVERSITY OF NEW YORK AT BUFFALO,43.003074,-78.785924,1400000US36029009110,36029009110,NY,Erie County
COLUMBIA UNIVERSITY HEALTH SCIENCES,40.8415,-73.9414,1400000US36061025100,36061025100,NY,New York County
EAST CAROLINA UNIVERSITY,35.608358,-77.364797,1400000US37147000400,37147000400,NC,Pitt County
WAKE FOREST UNIVERSITY HEALTH SCIENCES,36.059402,-80.321981,1400000US37067003805,37067003805,NC,Forsyth County
WEILL MEDICAL COLL OF CORNELL UNIV,40.7607,-73.9603,1400000US36061010602,36061010602,NY,New York County
STATE UNIVERSITY OF NEW YORK AT ALBANY,42.691708,-73.825588,1400000US36001000404,36001000404,NY,Albany County
NORTH CAROLINA STATE UNIVERSITY RALEIGH,35.784675,-78.677233,1400000US37183051101,37183051101,NC,Wake County
ROSWELL PARK CANCER INSTITUTE CORP,42.873378,-78.869243,1400000US36029016400,36029016400,NY,Erie County
DUKE UNIVERSITY,36.007766,-78.926475,1400000US37063000402,37063000402,NC,Durham County
NATHAN S. KLINE INSTITUTE FOR PSYCH RES,41.044651,-73.968432,1400000US36087013001,36087013001,NY,Rockland County
OHIO STATE UNIVERSITY,39.999598,-83.033131,1400000US39049001122,39049001122,OH,Franklin County
UNIV OF NORTH CAROLINA CHAPEL HILL,35.9316,-79.057377,1400000US37135011800,37135011800,NC,Orange County
SLOAN-KETTERING INST CAN RESEARCH,40.764045,-73.956024,1400000US36061011600,36061011600,NY,New York County
RESEARCH TRIANGLE INSTITUTE,35.9138,-78.848911,1400000US37063002038,37063002038,NC,Durham County
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,40.669895,-73.974354,1400000US36047016500,36047016500,NY,Kings County
CLEVELAND CLINIC LERNER COM-CWRU,41.502657,-81.622127,1400000US39035197200,39035197200,OH,Cuyahoga County
GUTTMACHER INSTITUTE,40.706584,-74.006415,1400000US36061001502,36061001502,NY,New York County
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,35.47459,-97.505034,1400000US40109109700,40109109700,OK,Oklahoma County
CINCINNATI CHILDRENS HOSP MED CTR,39.140663,-84.501007,1400000US39061003200,39061003200,OH,Hamilton County
WRIGHT STATE UNIVERSITY,39.766782,-84.085913,1400000US39057210102,39057210102,OH,Greene County
NYU LONG ISLAND SCHOOL OF MEDICINE,40.741505,-73.640355,1400000US36059303600,36059303600,NY,Nassau County
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,40.775574,-73.703024,1400000US36059301800,36059301800,NY,Nassau County
ALBERT EINSTEIN COLLEGE OF MEDICINE,40.85103,-73.844379,1400000US36005029600,36005029600,NY,Bronx County
NEW YORK GENOME CENTER,40.723035,-74.005133,1400000US36061003700,36061003700,NY,New York County
UNIVERSITY OF CINCINNATI,39.129719,-84.520554,1400000US39061003000,39061003000,OH,Hamilton County
"XILIS, INC.",35.936618,-79.031728,1400000US37135011902,37135011902,NC,Orange County
COLUMBIA UNIV NEW YORK MORNINGSIDE,40.81207,-73.954377,1400000US36061020901,36061020901,NY,New York County
UNIVERSITY OF ROCHESTER,43.131774,-77.63546,1400000US36055006900,36055006900,NY,Monroe County
OREGON HEALTH & SCIENCE UNIVERSITY,45.49882,-122.685647,1400000US41051005800,41051005800,OR,Multnomah County
CITY COLLEGE OF NEW YORK,40.819407,-73.950169,1400000US36061021703,36061021703,NY,New York County
CORNELL UNIVERSITY,42.438,-76.4625,1400000US36109001302,36109001302,NY,Tompkins County
NC STATE DEPT/HLTH & HUMAN SERVICES,35.670641,-78.663729,1400000US37183053009,37183053009,NC,Wake County
"BRONXWORKS, INC.",40.851,-73.9081,1400000US36005023301,36005023301,NY,Bronx County
"UBIQUITX, INC.",40.787881,-73.973648,1400000US36061017300,36061017300,NY,New York County
"PDX PHARMACEUTICALS, INC.",45.43012,-122.713054,1400000US41005020303,41005020303,OR,Clackamas County
"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC",42.826331,-73.878816,1400000US36093032101,36093032101,NY,Schenectady County
"TRANSCENDENT INTERNATIONAL, LLC",40.7523,-73.986503,1400000US36061010900,36061010900,NY,New York County
"STATE UNIVERSITY OF NY,BINGHAMTON",42.09521,-75.964561,1400000US36007014302,36007014302,NY,Broome County
MIAMI UNIVERSITY OXFORD,39.510303,-84.735381,1400000US39017010104,39017010104,OH,Butler County
CASE WESTERN RESERVE UNIVERSITY,41.502739,-81.607334,1400000US39035196800,39035196800,OH,Cuyahoga County
SUNY DOWNSTATE MEDICAL CENTER,40.65537,-73.945077,1400000US36047081600,36047081600,NY,Kings County
NEW YORK MEDICAL COLLEGE,41.085531,-73.810253,1400000US36119981000,36119981000,NY,Westchester County
UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,41.619554,-83.620727,1400000US39095006801,39095006801,OH,Lucas County
NEW YORK UNIVERSITY,40.729659,-73.997018,1400000US36061006500,36061006500,NY,New York County
OREGON STATE UNIVERSITY,44.565718,-123.280906,1400000US41003010702,41003010702,OR,Benton County
HUNTER COLLEGE,40.768737,-73.965182,1400000US36061012000,36061012000,NY,New York County
NORTH CAROLINA AGRI & TECH ST UNIV,36.074178,-79.775965,1400000US37081011000,37081011000,NC,Guilford County
YESHIVA UNIVERSITY,40.851028,-73.930643,1400000US36061026900,36061026900,NY,New York County
"THRIVE DIGITAL HEALTH, LLC",41.400968,-81.471528,1400000US39035184104,39035184104,OH,Cuyahoga County
"INNOVATION RESEARCH AND TRAINING, INC.",35.964557,-78.940527,1400000US37063002015,37063002015,NC,Durham County
"ADVANCED IMAGING RESEARCH, INC.",41.52113,-81.661201,1400000US39035108201,39035108201,OH,Cuyahoga County
NATIONAL HEALTH PROMOTION ASSOCIATES,41.024009,-73.733811,1400000US36119009702,36119009702,NY,Westchester County
"RHO FEDERAL SYSTEMS DIVISION, INC.",35.909754,-78.977283,1400000US37063002019,37063002019,NC,Durham County
NEW YORK BLOOD CENTER,40.76519,-73.959922,1400000US36061011800,36061011800,NY,New York County
COLD SPRING HARBOR LABORATORY,40.86755,-73.473456,1400000US36059518201,36059518201,NY,Nassau County
UNIVERSITY OF NORTH CAROLINA CHARLOTTE,35.301652,-80.731452,1400000US37119005604,37119005604,NC,Mecklenburg County
REGENERATIVE RESEARCH FOUNDATION,42.651521,-73.761175,1400000US36001001100,36001001100,NY,Albany County
"FESARIUSTHERAPEUTICS, INC.",40.664689,-73.925099,1400000US36047089200,36047089200,NY,Kings County
COLUMBIA UNIVERSITY TEACHERS COLLEGE,40.8101,-73.9606,1400000US36061020300,36061020300,NY,New York County
PARTNERSHIP TO END ADDICTION,40.749557,-73.974626,1400000US36061008800,36061008800,NY,New York County
CLEVELAND STATE UNIVERSITY,41.5022,-81.675312,1400000US39035107802,39035107802,OH,Cuyahoga County
UPSTATE MEDICAL UNIVERSITY,43.042595,-76.14055,1400000US36067004301,36067004301,NY,Onondaga County
OKLAHOMA MEDICAL RESEARCH FOUNDATION,35.482988,-97.49781,1400000US40109980005,40109980005,OK,Oklahoma County
ALBANY MEDICAL COLLEGE,42.652632,-73.77526,1400000US36001002100,36001002100,NY,Albany County
ENFUEGO THERAPEUTICS INC.,35.840268,-79.130445,1400000US37037020105,37037020105,NC,Chatham County
"DIGITAL HEALTH NAVIGATION SOLUTIONS, LLC",36.099176,-80.24933,1400000US37067000100,37067000100,NC,Forsyth County
"NEUROGT, INC.",35.918142,-78.933857,1400000US37063002023,37063002023,NC,Durham County
"BAEBIES, INC.",35.874356,-78.86267,1400000US37063002037,37063002037,NC,Durham County
GRADUATE SCHOOL OF PUBLIC HEALTH AND HEALTH POLICY,40.81207,-73.954377,1400000US36061020901,36061020901,NY,New York County
UNIVERSITY OF NORTH DAKOTA,47.919868,-97.072819,1400000US38035010301,38035010301,ND,Grand Forks County
HAUPTMAN-WOODWARD MEDICAL RESEARCH INST,42.897542,-78.868733,1400000US36029003100,36029003100,NY,Erie County
UNIVERSITY OF NORTH CAROLINA GREENSBORO,36.065048,-79.808967,1400000US37081010702,37081010702,NC,Guilford County
DUB THERAPEUTICS INC.,43.048707,-76.138246,1400000US36067003400,36067003400,NY,Onondaga County
UNIVERSITY OF OKLAHOMA,35.209223,-97.443781,1400000US40027201202,40027201202,OK,Cleveland County
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,39.95251,-82.979302,1400000US39049005300,39049005300,OH,Franklin County
"NDRI-USA, INC.",40.74287,-73.992333,1400000US36061005800,36061005800,NY,New York County
"QATCH TECHNOLOGIES, LLC",36.073709,-79.465381,1400000US37001020702,37001020702,NC,Alamance County
RENSSELAER POLYTECHNIC INSTITUTE,42.732865,-73.683493,1400000US36083040600,36083040600,NY,Rensselaer County
OHIO UNIVERSITY ATHENS,39.31371,-82.096417,1400000US39009973300,39009973300,OH,Athens County
COLLEGE AT OSWEGO,43.447454,-76.540274,1400000US36075021401,36075021401,NY,Oswego County
"CHILD MIND INSTITUTE, INC.",40.761149,-73.970775,1400000US36061011203,36061011203,NY,New York County
"HAIMA THERAPEUTICS, LLC",41.499086,-81.607896,1400000US39035196800,39035196800,OH,Cuyahoga County
"BELLAGE, INC.",40.74767,-73.918101,1400000US36081018300,36081018300,NY,Queens County
HOFSTRA UNIVERSITY,40.705686,-73.618785,1400000US36059407201,36059407201,NY,Nassau County
FORDHAM UNIVERSITY,40.86209,-73.88639,1400000US36005039700,36005039700,NY,Bronx County
OPSICLEAR LLC,41.498458,-81.541857,1400000US39035187103,39035187103,OH,Cuyahoga County
BASIS RESEARCH INSTITUTE,40.796064,-73.937404,1400000US36061018800,36061018800,NY,New York County
"CORIDEA, LLC",40.754662,-73.994032,1400000US36061011100,36061011100,NY,New York County
NEW YORK STRUCTURAL BIOLOGY CENTER,40.816428,-73.951995,1400000US36061021703,36061021703,NY,New York County
SYRACUSE UNIVERSITY,43.041575,-76.133784,1400000US36067004302,36067004302,NY,Onondaga County
VASSAR COLLEGE,41.689757,-73.899489,1400000US36027410000,36027410000,NY,Dutchess County
ROCHESTER INSTITUTE OF TECHNOLOGY,43.092171,-77.674767,1400000US36055013103,36055013103,NY,Monroe County
WAKE FOREST UNIVERSITY,36.137273,-80.274932,1400000US37067001300,37067001300,NC,Forsyth County
DAVIDSON COLLEGE,35.504706,-80.83729,1400000US37119006403,37119006403,NC,Mecklenburg County
"ELSEVIER, INC.",40.741973,-73.985293,1400000US36061005600,36061005600,NY,New York County
"KSANA HEALTH, INC.",44.03896,-123.095373,1400000US41039004700,41039004700,OR,Lane County
UNIVERSITY OF TOLEDO,41.66301,-83.611985,1400000US39095010400,39095010400,OH,Lucas County
ST. JOHN'S UNIVERSITY,40.722867,-73.788363,1400000US36081127700,36081127700,NY,Queens County
OKLAHOMA STATE UNIVERSITY STILLWATER,36.115627,-97.058038,1400000US40119010700,40119010700,OK,Payne County
NORTH CAROLINA CENTRAL UNIVERSITY,35.97467,-78.898054,1400000US37063001303,37063001303,NC,Durham County
HERBERT H. LEHMAN COLLEGE,40.870857,-73.8866,1400000US36005040702,36005040702,NY,Bronx County
APPALACHIAN STATE UNIVERSITY,36.21864,-81.6546,1400000US37189920601,37189920601,NC,Watauga County
CLARKSON UNIVERSITY,44.65482,-74.95554,1400000US36089490800,36089490800,NY,St. Lawrence County
WINSTON-SALEM STATE UNIVERSITY,36.090723,-80.225824,1400000US37067000801,37067000801,NC,Forsyth County
"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",40.843076,-73.944206,1400000US36061025500,36061025500,NY,New York County
UNIVERSITY OF AKRON,41.076672,-81.510338,1400000US39153508900,39153508900,OH,Summit County
BARNARD COLLEGE,40.80904,-73.963773,1400000US36061020500,36061020500,NY,New York County
"TORRALVA MEDICAL THERAPEUTICS, LLC",45.515506,-122.685612,1400000US41051005601,41051005601,OR,Multnomah County
TINKESO THERAPEUTICS INC,41.334986,-73.779419,1400000US36119014811,36119014811,NY,Westchester County
GLYCAN THERAPEUTICS CORPORATION,35.906622,-79.049867,1400000US37135011602,37135011602,NC,Orange County
"PHASE, INC.",35.461672,-80.846805,1400000US37119006407,37119006407,NC,Mecklenburg County
3-C INSTITUTE FOR SOCIAL DEVELOPMENT,35.907942,-78.88921,1400000US37063002035,37063002035,NC,Durham County
"BIOMEDINNOVATIONS, INC.",35.461234,-80.998441,1400000US37109071101,37109071101,NC,Lincoln County
"PIP CARE, INC.",40.737352,-73.992432,1400000US36061005200,36061005200,NY,New York County
IFOCUS IMAGING LLC,45.543769,-122.793206,1400000US41067031515,41067031515,OR,Washington County
"CENTER MOM, INC.",45.531376,-122.707051,1400000US41051004601,41051004601,OR,Multnomah County
"NAJIT TECHNOLOGIES, INC.",45.523471,-122.867568,1400000US41067031626,41067031626,OR,Washington County
"EPITOR THERAPEUTICS, INC.",40.770761,-73.967334,1400000US36061012200,36061012200,NY,New York County
"MADORRA, INC.",45.489042,-122.672044,1400000US41051005902,41051005902,OR,Multnomah County
"AMISSA, INC.",41.592772,-71.249469,1400000US44005040102,44005040102,RI,Newport County
FOLI BIO INC.,40.843983,-73.938817,1400000US36061025300,36061025300,NY,New York County
PYROJAS INC,40.727555,-74.005283,1400000US36061003700,36061003700,NY,New York County
"INHALON BIOPHARMA, INC.",35.89634,-79.079445,1400000US37135010709,37135010709,NC,Orange County
"CMTX BIOTECH, INC.",40.8942,-73.2505,1400000US36103134704,36103134704,NY,Suffolk County
"XYLYX BIO, INC.",40.740618,-73.975495,1400000US36061006200,36061006200,NY,New York County
"SILOAM VISION, INC.",45.414643,-122.694002,1400000US41005020201,41005020201,OR,Clackamas County
"ADAMAS NANOTECHNOLOGIES, INC.",35.883993,-78.748046,1400000US37183053727,37183053727,NC,Wake County
"PREVENTION STRATEGIES, LLC",36.114372,-79.863931,1400000US37081012510,37081012510,NC,Guilford County
"SYNTHIS THERAPEUTICS, INC.",40.706088,-74.004447,1400000US36061001502,36061001502,NY,New York County
"MITEGEN, LLC",42.4852,-76.458735,1400000US36109001500,36109001500,NY,Tompkins County
"IN VIVO ANALYTICS, INC.",40.774219,-73.989236,1400000US36061015102,36061015102,NY,New York County
"POP BIOTECHNOLOGIES, INC",42.94739,-78.835773,1400000US36029004500,36029004500,NY,Erie County
"NEMAMETRIX, INC.",44.03973,-123.053341,1400000US41039004900,41039004900,OR,Lane County
"ANCILIA, INC.",40.727555,-74.005283,1400000US36061003700,36061003700,NY,New York County
"MIRIMUS, INC.",40.86755,-73.473456,1400000US36059518201,36059518201,NY,Nassau County
"EYDIS BIO, INC.",35.943646,-78.943027,1400000US37063002007,37063002007,NC,Durham County
"KURE. AI, INC.",41.468177,-81.514037,1400000US39035131105,39035131105,OH,Cuyahoga County
ADIUTRIX THERAPEUTICS,40.732104,-73.999855,1400000US36061006500,36061006500,NY,New York County
"GATEWAY BIO, INC.",36.062727,-78.986101,1400000US37135010904,37135010904,NC,Orange County
"LITRON LABORATORIES, LTD.",43.0959,-77.575,1400000US36055013101,36055013101,NY,Monroe County
"EPICYPHER, INC.",35.901328,-79.054344,1400000US37135011700,37135011700,NC,Orange County
"LUCERNA, INC.",40.839567,-73.940524,1400000US36061025100,36061025100,NY,New York County
"CYTEQUEST, INC.",42.445573,-76.496428,1400000US36109000700,36109000700,NY,Tompkins County
"KITWARE, INC.",42.849889,-73.759124,1400000US36091062410,36091062410,NY,Saratoga County
"BIOKIER, INC.",35.955505,-79.016341,1400000US37135011206,37135011206,NC,Orange County
NORTHWEST PREVENTION SCIENCE INC,44.037453,-123.06257,1400000US41039004900,41039004900,OR,Lane County
FORESIGHTCARES INC.,35.164477,-80.599374,1400000US37179020203,37179020203,NC,Union County
JILLION THERAPEUTICS INC.,40.760953,-73.958284,1400000US36061010602,36061010602,NY,New York County
"NIRSUM LABORATORIES, INC.",40.758808,-73.977116,1400000US36061010400,36061010400,NY,New York County
AOHBIO CORPORATION,39.334442,-82.115061,1400000US39009972900,39009972900,OH,Athens County
"NANOPHARMACEUTICALS, LLC",42.6246,-73.71012,1400000US36083052406,36083052406,NY,Rensselaer County
"COLLABORATIONS PHARMACEUTICALS, INC.",35.630106,-78.77219,1400000US37183053211,37183053211,NC,Wake County
"IRIS MEDIA, INC.",44.048722,-123.088476,1400000US41039003900,41039003900,OR,Lane County
OREGON RES BEHAVIORAL INTERVENTION STRAT,44.048601,-123.068058,1400000US41039003700,41039003700,OR,Lane County
"MICRORID TECHNOLOGIES, INC.",40.8291,-73.3549,1400000US36103112104,36103112104,NY,Suffolk County
NORTHEAST OHIO MEDICAL UNIVERSITY,41.104152,-81.242557,1400000US39133601802,39133601802,OH,Portage County
HER FOUNDATION,45.451938,-122.402457,1400000US41005023300,41005023300,OR,Clackamas County
"PEDIATRIC DERMATOLOGY RESEARCH ALLIANCE, INC",39.908748,-86.116502,1400000US18097320202,18097320202,IN,Marion County
HOSPITAL FOR SPECIAL SURGERY,40.765324,-73.953947,1400000US36061012400,36061012400,NY,New York County
AMERICAN GERIATRICS SOCIETY,40.707942,-74.004578,1400000US36061001502,36061001502,NY,New York County
BARTH SYNDROME FOUNDATION,40.93553,-73.754086,1400000US36119007000,36119007000,NY,Westchester County
KENT STATE UNIVERSITY,41.152425,-81.337881,1400000US39133601502,39133601502,OH,Portage County
"OLIGOMERIX, INC",41.07388,-73.775258,1400000US36119011902,36119011902,NY,Westchester County
"WE THE VILLAGE, INC.",40.74291,-73.984608,1400000US36061005600,36061005600,NY,New York County
WINIFRED MASTERSON BURKE MED RES INST,41.016579,-73.752206,1400000US36119009702,36119009702,NY,Westchester County
ADVANCED SCIENCE RESEARCH CENTER,40.815655,-73.950549,1400000US36061021703,36061021703,NY,New York County
NEW SCHOOL UNIVERSITY,40.735382,-73.997241,1400000US36061006300,36061006300,NY,New York County
VIZLITICS INC.,41.208817,-73.776778,1400000US36119013103,36119013103,NY,Westchester County
"BOULDER CARE, INC.",40.716357,-73.959144,1400000US36047055300,36047055300,NY,Kings County
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,40.752988,-73.983963,1400000US36061008400,36061008400,NY,New York County
OSU CENTER FOR HEALTH SCIENCES,36.138527,-96.005036,1400000US40143004600,40143004600,OK,Tulsa County
"MASONIC MEDICAL RESEARCH LABORATORY, INC",43.087984,-75.183633,1400000US36065021301,36065021301,NY,Oneida County
LEGACY EMANUEL HOSPITAL AND HEALTH CENTER,45.544212,-122.670095,1400000US41051002203,41051002203,OR,Multnomah County
NORTH DAKOTA STATE UNIVERSITY,46.906023,-96.79722,1400000US38017000204,38017000204,ND,Cass County
NORTHWEST PORTLAND AREA INDIAN HLTH BD,45.507626,-122.686205,1400000US41051005800,41051005800,OR,Multnomah County
"LUMBEE LAND DEVELOPMENT, INC.",34.682421,-79.194731,1400000US37155960502,37155960502,NC,Robeson County
ABSENTEE SHAWNEE TRIBE OF OKLAHOMA,35.304673,-96.925761,1400000US40125500200,40125500200,OK,Pottawatomie County
"OCHIN, INC.",45.509263,-122.677657,1400000US41051005702,41051005702,OR,Multnomah County
"NOVASTERILIS, INC.",42.536863,-76.492461,1400000US36109001500,36109001500,NY,Tompkins County
CLEVELAND VA MEDICAL RESEARCH/ED/FDN,41.512673,-81.613293,1400000US39035196800,39035196800,OH,Cuyahoga County
"DIGNIFY THERAPEUTICS, LLC",35.9138,-78.848911,1400000US37063002038,37063002038,NC,Durham County
YORK COLLEGE,40.702631,-73.795743,1400000US36081024600,36081024600,NY,Queens County
ALBANY COLLEGE OF PHARMACY,42.652459,-73.776951,1400000US36001002100,36001002100,NY,Albany County
