state,state_code,FIPS,county,pop_2024,terminated_econ_loss,IDC_econ_loss
Minnesota,MN,27067,Kandiyohi County,44674,5774.139262,139481.8358
Minnesota,MN,27069,Kittson County,3992,459.235502,21481.67043
Minnesota,MN,27071,Koochiching County,11594,755.2610946,32115.67359
Minnesota,MN,27073,Lac qui Parle County,6636,1072.847253,38596.38152
Minnesota,MN,27075,Lake County,10698,1508.961158,55317.43317
Minnesota,MN,27077,Lake of the Woods County,3797,201.2598052,12731.25796
Minnesota,MN,27079,Le Sueur County,29458,16107.93724,431595.0845
Minnesota,MN,27081,Lincoln County,5564,1039.410679,52718.59887
Minnesota,MN,27083,Lyon County,25577,3247.493918,92392.28338
Minnesota,MN,27085,McLeod County,36780,4253.496259,114484.1399
Minnesota,MN,27087,Mahnomen County,5296,598.6810893,28917.86213
Minnesota,MN,27089,Marshall County,8771,1654.939098,46742.93116
Minnesota,MN,27091,Martin County,19561,4066.437665,97498.74435
Minnesota,MN,27093,Meeker County,23491,1869.012275,63796.44957
Minnesota,MN,27095,Mille Lacs County,27577,3742.494743,96739.53738
Minnesota,MN,27097,Morrison County,34520,2676.631421,68078.57081
Minnesota,MN,27099,Mower County,40900,117797.0162,3948243.336
Minnesota,MN,27101,Murray County,8044,2745.73317,56919.47651
Minnesota,MN,27103,Nicollet County,34493,21085.44516,519323.8505
Minnesota,MN,27105,Nobles County,21969,3483.839368,115540.1705
Minnesota,MN,27107,Norman County,6284,431.0575444,26367.20174
Minnesota,MN,27109,Olmsted County,166424,2796642.983,96982757.54
Minnesota,MN,27111,Otter Tail County,60884,9830.207449,297693.9017
Minnesota,MN,27113,Pennington County,13652,1863.093284,59945.09449
Minnesota,MN,27115,Pine County,30319,3331.310155,118918.1785
Minnesota,MN,27117,Pipestone County,9100,2319.259273,91028.57646
Minnesota,MN,27119,Polk County,30413,21053.19209,610638.4826
Minnesota,MN,27121,Pope County,11495,993.938911,43276.07233
Minnesota,MN,27123,Ramsey County,542015,2054694.114,41235202.56
Minnesota,MN,27125,Red Lake County,3882,708.7181629,29267.41388
Minnesota,MN,27127,Redwood County,15254,1208.838438,41044.92063
Minnesota,MN,27129,Renville County,14453,1551.364503,49302.63617
Minnesota,MN,27131,Rice County,69025,45023.34956,1132584.496
Minnesota,MN,27133,Rock County,9525,2652.411709,137744.0989
Minnesota,MN,27135,Roseau County,15265,960.5055017,41121.75015
Minnesota,MN,27137,St. Louis County,200794,29347.23014,1397053.979
Minnesota,MN,27139,Scott County,157206,115729.3356,2515051.375
Minnesota,MN,27141,Sherburne County,103059,42435.29685,1358289.24
Minnesota,MN,27143,Sibley County,15194,1212.695659,42509.82412
Minnesota,MN,27145,Stearns County,163997,24793.89707,650957.9858
Minnesota,MN,27147,Steele County,37434,33656.89212,1111101.766
Minnesota,MN,27149,Stevens County,9819,1888.949366,67143.65745
Minnesota,MN,27151,Swift County,9666,745.5920075,28078.80953
Minnesota,MN,27153,Todd County,25955,1540.664946,60020.6011
Minnesota,MN,27155,Traverse County,3134,631.0867936,19276.71149
Minnesota,MN,27157,Wabasha County,21574,135101.1557,4698831.866
Minnesota,MN,27159,Wadena County,14437,1789.716517,41418.91387
Minnesota,MN,27161,Waseca County,18684,6466.981856,217751.1505
Minnesota,MN,27163,Washington County,283960,384077.0334,9369614.477
Minnesota,MN,27165,Watonwan County,11204,1412.416888,56588.88659
Minnesota,MN,27167,Wilkin County,6268,656.0271669,28019.58717
Minnesota,MN,27169,Winona County,49973,115146.4872,3965693.498
Minnesota,MN,27171,Wright County,154593,63634.97245,1890056.046
Minnesota,MN,27173,Yellow Medicine County,9373,1234.969297,53803.74024
Mississippi,MS,28001,Adams County,28674,7253.351338,93011.34532
Mississippi,MS,28003,Alcorn County,34228,9506.583428,95382.45649
Mississippi,MS,28005,Amite County,12451,5487.466325,51467.7686
Mississippi,MS,28007,Attala County,17222,13822.58658,128071.0508
Mississippi,MS,28009,Benton County,7566,2516.668669,58703.46729
Mississippi,MS,28011,Bolivar County,28395,16599.74123,106161.9042
Mississippi,MS,28013,Calhoun County,12754,30740.5976,167610.4056
Mississippi,MS,28015,Carroll County,9378,2692.598551,34967.42709
Mississippi,MS,28017,Chickasaw County,16774,6371.369155,61759.22594
Mississippi,MS,28019,Choctaw County,8091,5370.870478,53488.5663
Mississippi,MS,28021,Claiborne County,8122,1679.03454,30015.5062
Mississippi,MS,28023,Clarke County,15155,3026.787983,51207.32277
Mississippi,MS,28025,Clay County,18213,6740.172755,82589.40738
Mississippi,MS,28027,Coahoma County,20105,10204.08177,83581.47237
Mississippi,MS,28029,Copiah County,27536,31075.43979,417415.4961
Mississippi,MS,28031,Covington County,18015,12534.96746,99620.80507
Mississippi,MS,28033,DeSoto County,195871,220892.5156,8783698.406
Mississippi,MS,28035,Forrest County,78435,27712.30644,543178.5472
Mississippi,MS,28037,Franklin County,7516,725.9896158,21154.48752
Mississippi,MS,28039,George County,25880,5785.080195,69642.32233
Mississippi,MS,28041,Greene County,13675,1435.16849,22088.52269
Mississippi,MS,28043,Grenada County,20931,23302.94797,160770.5797
Mississippi,MS,28045,Hancock County,46492,19880.04766,159229.6367
Mississippi,MS,28047,Harrison County,213730,76050.28067,581520.3677
Mississippi,MS,28049,Hinds County,211975,447649.9636,7655314.921
Mississippi,MS,28051,Holmes County,15560,13126.74286,188807.3917
Mississippi,MS,28053,Humphreys County,7121,4308.407761,37164.9419
Mississippi,MS,28055,Issaquena County,1295,482.4468101,6492.575536
Mississippi,MS,28057,Itawamba County,24198,9315.531511,86941.85495
Mississippi,MS,28059,Jackson County,147002,47503.89223,399510.0472
Mississippi,MS,28061,Jasper County,15799,5239.236674,59797.36729
Mississippi,MS,28063,Jefferson County,6900,8716.017166,39089.73689
Mississippi,MS,28065,Jefferson Davis County,11059,3323.410375,50983.82509
Mississippi,MS,28067,Jones County,65837,14596.64326,189184.0712
Mississippi,MS,28069,Kemper County,8562,1916.679497,28225.70375
Mississippi,MS,28071,Lafayette County,59843,294493.2923,1401251.569
Mississippi,MS,28073,Lamar County,66734,23965.74035,463775.7453
Mississippi,MS,28075,Lauderdale County,70588,22600.63011,218666.6687
Mississippi,MS,28077,Lawrence County,11672,5674.10342,66825.78859
Mississippi,MS,28079,Leake County,21462,8831.501625,156454.6762
Mississippi,MS,28081,Lee County,83012,67850.30465,382371.165
Mississippi,MS,28083,Leflore County,26157,13092.90917,124171.7044
Mississippi,MS,28085,Lincoln County,34956,19272.89364,214006.2005
Mississippi,MS,28087,Lowndes County,57210,20394.40498,245613.1943
Mississippi,MS,28089,Madison County,114247,250705.9063,4245428.884
Mississippi,MS,28091,Marion County,24008,6280.008526,80597.54868
Mississippi,MS,28093,Marshall County,34374,38587.64348,345663.7562
Mississippi,MS,28095,Monroe County,33483,11043.09946,102796.0184
Mississippi,MS,28097,Montgomery County,9411,11391.45033,73961.35573
Mississippi,MS,28099,Neshoba County,28973,11338.47479,144842.6045
Mississippi,MS,28101,Newton County,21063,4454.147124,55573.80597
Mississippi,MS,28103,Noxubee County,9825,2977.474303,35743.33591
Mississippi,MS,28105,Oktibbeha County,51965,22413.52866,699133.2146
Mississippi,MS,28107,Panola County,32764,72484.94828,409091.3448
Mississippi,MS,28109,Pearl River County,59030,24533.29499,179700.574
Mississippi,MS,28111,Perry County,11406,984.9243192,28472.65058
Mississippi,MS,28113,Pike County,38980,15287.69678,142409.1909
Mississippi,MS,28115,Pontotoc County,32014,23235.48967,158527.8723
Mississippi,MS,28117,Prentiss County,25489,15376.33395,110368.8561
Mississippi,MS,28119,Quitman County,5542,4251.75249,36667.46034
Mississippi,MS,28121,Rankin County,160573,305994.1595,5214203.999
Mississippi,MS,28123,Scott County,27666,17198.8338,236735.1338
Mississippi,MS,28125,Sharkey County,3234,3241.564523,24771.36548
Mississippi,MS,28127,Simpson County,25597,12849.21456,234740.9279
Mississippi,MS,28129,Smith County,14051,4653.785773,81843.1442
Mississippi,MS,28131,Stone County,19569,6543.554459,68934.9081
Mississippi,MS,28133,Sunflower County,23029,14486.94344,123785.9245
Mississippi,MS,28135,Tallahatchie County,10921,3663.655884,35967.30251
Mississippi,MS,28137,Tate County,28551,25300.54963,485526.8146
Mississippi,MS,28139,Tippah County,21423,17441.00582,158948.5901
Mississippi,MS,28141,Tishomingo County,18553,5399.484363,45595.5653
Mississippi,MS,28143,Tunica County,9157,4064.717086,43171.0178
Mississippi,MS,28145,Union County,28363,27282.24445,130501.6427
Mississippi,MS,28147,Walthall County,13839,5208.881231,53960.82063
Mississippi,MS,28149,Warren County,42105,20828.34209,315628.8836
Mississippi,MS,28151,Washington County,41181,60183.99072,273166.6216
Mississippi,MS,28153,Wayne County,19749,2353.524455,33675.69806
Mississippi,MS,28155,Webster County,10039,7993.696127,98972.61702
Mississippi,MS,28157,Wilkinson County,7820,1583.783077,38754.41986
Mississippi,MS,28159,Winston County,17418,12160.62745,95763.46952
Mississippi,MS,28161,Yalobusha County,12458,24802.8194,130803.9553
Mississippi,MS,28163,Yazoo County,23024,15047.16588,258388.609
Missouri,MO,29001,Adair County,25660,30778.08282,106475.5377
Missouri,MO,29003,Andrew County,18091,2299.879028,21443.81736
Missouri,MO,29005,Atchison County,5139,0,5805.673673
Missouri,MO,29007,Audrain County,24304,196616.8767,728225.1111
Missouri,MO,29009,Barry County,35618,49195.16381,357281.543
Missouri,MO,29011,Barton County,11717,3092.039447,16789.52299
Missouri,MO,29013,Bates County,16394,4360.849465,29390.8004
Missouri,MO,29015,Benton County,20614,3586.18896,22959.03719
Missouri,MO,29017,Bollinger County,10610,38631.55002,306169.1138
Missouri,MO,29019,Boone County,192154,7866574.611,21155762.63
Missouri,MO,29021,Buchanan County,83574,17506.00039,235994.9371
Missouri,MO,29023,Butler County,41814,10416.82487,40215.27582
Missouri,MO,29025,Caldwell County,9000,2045.140915,13804.97107
Missouri,MO,29027,Callaway County,45126,433715.0009,1368067.793
Missouri,MO,29029,Camden County,44135,23982.78435,97000.31863
Missouri,MO,29031,Cape Girardeau County,83658,274531.6274,2163325.647
Missouri,MO,29033,Carroll County,8414,9798.72905,39015.45532
Missouri,MO,29035,Carter County,5359,2775.933947,8711.338105
Missouri,MO,29037,Cass County,113873,71490.46817,1318500.892
Missouri,MO,29039,Cedar County,15023,4246.818377,19767.86509
Missouri,MO,29041,Chariton County,7397,24541.69098,67656.77659
Missouri,MO,29043,Christian County,96045,14816.20811,111856.9844
Missouri,MO,29045,Clark County,6623,2045.140915,9624.981584
Missouri,MO,29047,Clay County,263370,189516.3143,4630093.95
Missouri,MO,29049,Clinton County,21721,6353.905795,123991.5911
Missouri,MO,29051,Cole County,77625,364673.7208,1255352.648
Missouri,MO,29053,Cooper County,17122,232300.6296,626755.8117
Missouri,MO,29055,Crawford County,22808,108929.5887,502859.9853
Missouri,MO,29057,Dade County,7622,3999.110048,17847.23197
Missouri,MO,29059,Dallas County,17877,4771.995469,23639.90005
Missouri,MO,29061,Daviess County,8541,5453.709107,20625.96004
Missouri,MO,29063,DeKalb County,9884,3408.568192,24367.38847
Missouri,MO,29065,Dent County,14721,36130.82283,115087.3209
Missouri,MO,29067,Douglas County,12290,2045.140915,8544.259757
Missouri,MO,29069,Dunklin County,27002,11548.28328,25862.10003
Missouri,MO,29071,Franklin County,107256,305967.914,2421737.677
Missouri,MO,29073,Gasconade County,14655,35605.64574,108059.0994
Missouri,MO,29075,Gentry County,6298,2432.471168,30789.6189
Missouri,MO,29077,Greene County,307942,221618.3485,1736311.671
Missouri,MO,29079,Grundy County,9766,3287.987963,73180.03691
Missouri,MO,29081,Harrison County,8186,2726.854553,15958.86036
Missouri,MO,29083,Henry County,22575,3667.722877,22826.19447
Missouri,MO,29085,Hickory County,8766,2981.592666,13049.94524
Missouri,MO,29087,Holt County,4241,2045.140915,11225.77812
Missouri,MO,29089,Howard County,10150,171360.1563,655554.0482
Missouri,MO,29091,Howell County,40762,10456.1337,53225.70444
Missouri,MO,29093,Iron County,9420,2348.958421,24370.62023
Missouri,MO,29095,Jackson County,727362,539962.412,14786596.39
Missouri,MO,29097,Jasper County,126479,100944.9291,779507.1734
Missouri,MO,29099,Jefferson County,231888,2279600.392,18693492.61
Missouri,MO,29101,Johnson County,55880,34652.19868,225186.4611
Missouri,MO,29103,Knox County,3740,2726.854553,8232.596087
Missouri,MO,29105,Laclede County,36738,59599.23283,376810.7027
Missouri,MO,29107,Lafayette County,33511,9120.895148,110516.614
Missouri,MO,29109,Lawrence County,39151,47486.7894,365024.7317
Missouri,MO,29111,Lewis County,9852,7655.386569,26493.45376
Missouri,MO,29113,Lincoln County,65888,467331.9339,3762226.451
Missouri,MO,29115,Linn County,11910,11858.59878,50996.29521
Missouri,MO,29117,Livingston County,14658,8834.643937,92204.20858
Missouri,MO,29119,McDonald County,24054,155828.0512,107960.5374
Missouri,MO,29121,Macon County,15177,49695.50478,335915.8496
Missouri,MO,29123,Madison County,12852,2045.140915,18326.92983
Missouri,MO,29125,Maries County,8506,26670.58318,78154.50363
Missouri,MO,29127,Marion County,28425,33560.50483,110314.0657
Missouri,MO,29129,Mercer County,3452,696.4424567,4918.949067
Missouri,MO,29131,Miller County,25668,11885.55844,41014.45521
Missouri,MO,29133,Mississippi County,11750,38631.55002,297664.4855
Missouri,MO,29135,Moniteau County,15294,54578.77954,161613.5347
Missouri,MO,29137,Monroe County,8890,22653.08661,65852.30931
Missouri,MO,29139,Montgomery County,11511,28631.97281,77631.19875
Missouri,MO,29141,Morgan County,22399,14748.34529,53479.38754
Missouri,MO,29143,New Madrid County,15212,5164.598832,21842.6572
Missouri,MO,29145,Newton County,61519,48168.09867,372552.2914
Missouri,MO,29147,Nodaway County,20503,3909.97817,34697.78059
Missouri,MO,29149,Oregon County,8699,2045.140915,6848.992675
Missouri,MO,29151,Osage County,13478,43884.41097,126693.1523
Missouri,MO,29153,Ozark County,9090,681.7136384,2957.573872
Missouri,MO,29155,Pemiscot County,14407,8358.184428,32874.08646
Missouri,MO,29157,Perry County,19100,40044.30699,320800.4764
Missouri,MO,29159,Pettis County,43791,117130.51,745363.2955
Missouri,MO,29161,Phelps County,45672,163545.1879,564157.5421
Missouri,MO,29163,Pike County,17961,14315.98641,47252.2446
Missouri,MO,29165,Platte County,113207,87411.86203,2608997.742
Missouri,MO,29167,Polk County,33070,12113.51042,56075.59261
Missouri,MO,29169,Pulaski County,53964,101706.761,689758.6926
Missouri,MO,29171,Putnam County,4539,4090.28183,10783.02527
Missouri,MO,29173,Ralls County,10499,53785.78661,342599.9194
Missouri,MO,29175,Randolph County,24077,188540.2944,506784.2128
Missouri,MO,29177,Ray County,23199,11325.29522,124079.8634
Missouri,MO,29179,Reynolds County,5927,0,487.1085854
Missouri,MO,29181,Ripley County,10715,3228.583172,12131.00635
Missouri,MO,29183,St. Charles County,423726,4009063.862,32585074.15
Missouri,MO,29185,St. Clair County,9848,1246.664659,17187.58085
Missouri,MO,29186,Ste. Genevieve County,18546,39396.64061,314479.4416
Missouri,MO,29187,St. Francois County,67503,159089.0478,1288423.563
Missouri,MO,29189,St. Louis County,992929,18307785.87,150993947
Missouri,MO,29195,Saline County,23325,73797.98867,416827.1818
Missouri,MO,29197,Schuyler County,4069,3565.104739,14648.82159
Missouri,MO,29199,Scotland County,4698,1370.791686,4534.380013
Missouri,MO,29201,Scott County,37957,47029.1592,356933.2571
Missouri,MO,29203,Shannon County,7275,501.7286188,2271.027127
Missouri,MO,29205,Shelby County,5926,5046.484316,16197.11988
Missouri,MO,29207,Stoddard County,28438,7753.588135,32691.60123
Missouri,MO,29209,Stone County,32630,11518.87652,62199.88636
Missouri,MO,29211,Sullivan County,5750,2883.3911,13661.29509
Missouri,MO,29213,Taney County,56744,18263.64668,122465.2352
Missouri,MO,29215,Texas County,25715,40832.47184,308027.886
Missouri,MO,29217,Vernon County,19787,3817.185537,25911.06482
Missouri,MO,29219,Warren County,38478,158309.9707,1266385.419
Missouri,MO,29221,Washington County,23583,64258.70277,179794.6333
Missouri,MO,29223,Wayne County,10820,2734.495766,14071.86509
Missouri,MO,29225,Webster County,42041,11889.59454,55572.77346
Missouri,MO,29227,Worth County,1872,1370.791686,4200.494508
Missouri,MO,29229,Wright County,19505,6316.772476,28772.69841
Missouri,MO,29510,St. Louis city,279695,7070289.946,59587934.78
Pennsylvania,PA,42001,Adams County,107914,95116.17979,741390.7228
Pennsylvania,PA,42003,Allegheny County,1231814,17643279.86,220215525
Pennsylvania,PA,42005,Armstrong County,63679,239588.1501,2915843.928
Pennsylvania,PA,42007,Beaver County,165540,323747.9449,3638112.984
Pennsylvania,PA,42009,Bedford County,47643,82514.56404,905140.5774
Pennsylvania,PA,42011,Berks County,439117,432960.6964,4077033.549
Pennsylvania,PA,42013,Blair County,120269,343729.9769,4073454.199
Pennsylvania,PA,42015,Bradford County,59699,51786.45898,599114.184
Pennsylvania,PA,42017,Bucks County,650131,1768914.392,27835990.34
Pennsylvania,PA,42019,Butler County,199341,630830.4965,7759550.559
Pennsylvania,PA,42021,Cambria County,130108,166419.9106,1792206.164
Pennsylvania,PA,42023,Cameron County,4348,8110.212197,97935.61421
Pennsylvania,PA,42025,Carbon County,65743,39029.79088,428558.5361
Pennsylvania,PA,42027,Centre County,159805,2341026.776,27512099.82
Pennsylvania,PA,42029,Chester County,560745,2129024.674,27488925.28
Pennsylvania,PA,42031,Clarion County,36855,104403.3278,1261982.363
Pennsylvania,PA,42033,Clearfield County,78132,309449.0177,3693718.292
Pennsylvania,PA,42035,Clinton County,37865,200453.7517,2239058.094
Pennsylvania,PA,42037,Columbia County,66012,33592.20854,1201801.121
Pennsylvania,PA,42039,Crawford County,82089,96768.60185,1206352.989
Pennsylvania,PA,42041,Cumberland County,275516,1225926.779,6637976.006
Pennsylvania,PA,42043,Dauphin County,293029,4477444.087,19698542.31
Pennsylvania,PA,42045,Delaware County,584882,6377843.102,74086310.99
Pennsylvania,PA,42047,Elk County,30124,14881.81985,205811.2779
Pennsylvania,PA,42049,Erie County,267750,262064.831,3222399.178
Pennsylvania,PA,42051,Fayette County,123941,166524.4278,2677147.917
Pennsylvania,PA,42053,Forest County,6601,4851.406923,42705.12808
Pennsylvania,PA,42055,Franklin County,159285,131495.8095,1315130.779
Pennsylvania,PA,42057,Fulton County,14452,13518.94757,164796.945
Pennsylvania,PA,42059,Greene County,33960,63264.22302,1226958.909
Pennsylvania,PA,42061,Huntingdon County,43359,60970.84115,742170.7369
Pennsylvania,PA,42063,Indiana County,82953,142649.9503,1765783.559
Pennsylvania,PA,42065,Jefferson County,43367,60629.13756,580546.6768
Pennsylvania,PA,42067,Juniata County,23395,62378.56368,638554.396
Pennsylvania,PA,42069,Lackawanna County,216859,128887.5468,1427592.097
Pennsylvania,PA,42071,Lancaster County,563293,1704362.026,10122526.73
